Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,LP-KV_A,LP-KV_B,LP-KV_C,I a,I b,I c,LP_PF,Freq,LP_MW,LP_MVAR
04/11/2016 00:30:00.000,1753.338867,287.886261,0.000000,0.000000,5891.019043,5900.217285,5878.834961,341.171173,349.326477,352.113861,-98.798241,49.968521,3502.193848,547.906128
04/11/2016 01:00:00.000,1753.514648,287.824188,0.000000,0.000000,5877.405273,5886.221680,5864.956543,342.723145,350.942535,353.764191,-98.732552,49.981617,3507.742188,563.853821
04/11/2016 01:30:00.000,1753.160522,287.854523,0.000000,0.000000,5884.294922,5892.841797,5871.791504,342.823029,351.036621,353.877747,-98.612564,49.908092,3508.503662,590.608032
04/11/2016 02:00:00.000,1753.355225,287.018951,0.000000,0.000000,5901.729004,5910.727539,5889.327148,341.652374,349.739166,352.695862,-98.658394,50.037724,3508.382080,580.549072
04/11/2016 02:30:00.000,1753.652832,287.502716,0.000000,0.000000,5926.659180,5936.988281,5914.529297,339.793854,347.743378,350.951874,-98.584015,50.063808,3501.983643,595.674683
04/11/2016 03:00:00.000,1753.580444,287.207184,0.000000,0.000000,5931.514160,5940.796387,5918.984375,339.519592,347.503510,350.726746,-98.741402,50.042343,3507.687012,561.835205
04/11/2016 03:30:00.000,1753.216309,287.083923,0.000000,0.000000,5922.022461,5931.440430,5909.622070,339.922058,348.006287,351.153290,-98.711365,49.883381,3505.528320,568.281189
04/11/2016 04:00:00.000,1752.801636,287.957184,0.000000,0.000000,5912.875000,5921.891113,5900.555664,340.613831,348.809631,351.788727,-98.613091,49.930233,3503.710449,589.686279
04/11/2016 04:30:00.000,1753.070679,287.736816,0.000000,0.000000,5880.575195,5888.603516,5868.572754,342.290771,350.726044,353.166260,-98.815414,49.891380,3508.314453,544.856445
04/11/2016 05:00:00.000,1753.239502,287.406342,0.000000,0.000000,5832.298828,5839.355957,5819.564453,345.288147,354.125214,356.431854,-98.775383,49.928181,3509.856934,554.399109
04/11/2016 05:30:00.000,1753.570068,287.838043,0.000000,0.000000,5810.524414,5816.555176,5797.724121,348.035034,357.076324,359.131195,-98.378319,50.045391,3510.097412,639.955322
04/11/2016 06:00:00.000,1756.256836,288.717346,0.000000,0.000000,5817.683594,5824.897949,5805.144531,346.529358,355.416534,357.589813,-98.708618,50.109825,3511.062744,569.795227
04/11/2016 06:30:00.000,1754.297241,288.860168,0.000000,0.000000,5847.331543,5854.140137,5834.718262,345.303650,354.153778,356.346252,-98.483002,50.070419,3508.380615,618.158813
04/11/2016 07:00:00.000,1753.431152,288.516571,0.000000,0.000000,5857.307617,5864.591797,5845.493164,343.305634,352.053040,353.918945,-98.904488,49.904804,3507.983643,523.567871
04/11/2016 07:30:00.000,1753.390381,288.161163,0.000000,0.000000,5868.476563,5875.538086,5858.599121,343.651245,352.132782,353.177399,-98.658218,49.965622,3505.154785,580.052979
04/11/2016 08:00:00.000,1753.487183,288.089935,0.000000,0.000000,5850.581055,5857.657227,5841.216797,344.801331,353.089752,354.039856,-98.756439,50.059063,3507.983643,558.453064
04/11/2016 08:30:00.000,1753.695801,289.386414,0.000000,0.000000,5818.251953,5823.695313,5807.776367,347.105835,356.246796,356.836487,-98.510811,49.985550,3506.623047,612.029724
04/11/2016 09:00:00.000,1754.318848,288.649719,0.000000,0.000000,5810.069824,5815.984863,5799.578125,346.932312,355.907440,356.693756,-98.737862,50.019810,3507.751953,562.650757
04/11/2016 09:30:00.000,1754.190796,288.703613,0.000000,0.000000,5803.458984,5809.537109,5793.244629,347.637299,356.431122,357.197571,-98.723740,50.050663,3509.086670,566.066528
04/11/2016 10:00:00.000,1754.098877,289.675934,0.000000,0.000000,5787.494141,5793.191895,5777.244629,348.134827,357.098175,357.721832,-98.753197,49.982185,3505.972412,558.872803
04/11/2016 10:30:00.000,1754.117920,289.351074,0.000000,0.000000,5778.398438,5784.094238,5768.499512,349.380920,358.237610,358.746429,-98.703201,50.012630,3509.978027,570.837463
04/11/2016 11:00:00.000,1754.483887,289.411865,0.000000,0.000000,5789.157227,5794.453125,5780.372559,348.078308,356.952179,357.616211,-98.709457,50.020214,3504.611328,568.559998
04/11/2016 11:30:00.000,1754.439575,288.238617,0.000000,0.000000,5813.540527,5820.131348,5803.077148,347.081940,355.681641,357.635071,-98.681282,50.090569,3510.838623,575.877808
04/11/2016 12:00:00.000,1755.970703,288.446320,0.000000,0.000000,5722.273926,5731.849609,5712.999512,353.351929,360.337219,363.557129,-98.608253,50.022209,3508.869141,591.605835
04/11/2016 12:30:00.000,1754.854614,288.517914,0.000000,0.000000,5721.185547,5730.205078,5711.715820,353.542480,360.838898,363.797363,-98.531616,49.966801,3508.323486,607.937073
04/11/2016 13:00:00.000,1755.546021,288.418335,0.000000,0.000000,5629.830078,5636.620117,5619.921387,357.669556,365.476837,367.590576,-99.149315,50.123501,3514.038086,461.308502
04/11/2016 13:30:00.000,1755.410522,289.629425,0.000000,0.000000,5644.078613,5651.259766,5635.473145,358.951904,366.471161,368.250793,-98.509117,49.966763,3509.838379,612.946533
04/11/2016 14:00:00.000,1755.639648,288.560852,0.000000,0.000000,5659.486328,5666.942383,5650.357910,357.296936,364.882050,366.815491,-98.656425,50.015137,3509.590332,581.182861
04/11/2016 14:30:00.000,1755.756470,289.099030,0.000000,0.000000,5669.795898,5676.938965,5660.653320,356.462433,364.236420,365.893127,-98.677795,49.996922,3508.910156,576.338074
04/11/2016 15:00:00.000,1755.646973,289.864990,0.000000,0.000000,5667.148438,5673.656250,5656.885254,357.261963,365.311035,367.193115,-98.633942,50.028263,3515.585449,587.127808
04/11/2016 15:30:00.000,1755.203369,287.716400,0.000000,0.000000,5681.414551,5688.207520,5670.899414,355.929993,364.005890,365.971527,-98.702431,50.077877,3514.419434,571.732056
04/11/2016 16:00:00.000,1755.334229,288.380737,0.000000,0.000000,5729.277832,5737.017578,5718.643555,352.651276,360.488953,362.940674,-98.630424,50.052773,3509.540771,586.888733
04/11/2016 16:30:00.000,1755.318359,287.979645,0.000000,0.000000,5704.981445,5712.512695,5694.129883,353.813690,361.794464,364.153961,-98.726921,49.995323,3509.960938,565.487671
04/11/2016 17:00:00.000,1754.937622,288.080566,0.000000,0.000000,5740.689941,5748.731445,5730.009277,351.513702,359.288635,361.881287,-98.633614,49.961357,3505.543945,585.522034
04/11/2016 17:30:00.000,1754.544922,287.401855,0.000000,0.000000,5736.365723,5743.641602,5726.282715,351.376282,359.485535,361.958466,-98.733078,50.003178,3506.824707,563.588379
04/11/2016 18:00:00.000,1755.900879,288.451416,0.000000,0.000000,5737.989746,5746.817383,5726.196289,351.185181,359.050354,362.552643,-98.759293,50.229954,3508.623779,557.900635
04/11/2016 18:30:00.000,1755.137085,287.396210,0.000000,0.000000,5765.438477,5774.514648,5753.195801,349.757324,357.551941,361.460785,-98.661209,49.957882,3508.625977,579.967102
04/11/2016 19:00:00.000,1755.346924,288.920258,0.000000,0.000000,5730.035645,5740.316406,5718.380371,352.423615,359.560303,363.943329,-98.652771,50.035412,3510.514893,582.143433
04/11/2016 19:30:00.000,1755.553833,288.503387,0.000000,0.000000,5717.340332,5727.086426,5705.569824,352.848358,360.165131,364.336273,-98.694878,50.001049,3508.746826,572.501160
04/11/2016 20:00:00.000,1755.348267,289.251129,0.000000,0.000000,5706.667480,5717.075195,5695.354980,354.020386,360.820221,365.297272,-98.655624,49.995434,3510.076904,581.440063
04/11/2016 20:30:00.000,1755.237671,288.853333,0.000000,0.000000,5700.496094,5709.649414,5688.781738,355.063141,362.127808,366.286743,-98.574730,50.023865,3513.876709,599.695862
04/11/2016 21:00:00.000,1755.439697,288.307281,0.000000,0.000000,5711.634277,5720.366211,5699.254395,353.390381,360.837616,364.906281,-98.715935,50.005733,3511.442383,568.209229
04/11/2016 21:30:00.000,1755.747437,289.822937,0.000000,0.000000,5621.930176,5630.426758,5609.046875,359.550903,367.061066,371.214783,-98.563530,50.030724,3510.533936,601.526489
04/11/2016 22:00:00.000,1756.413574,288.164551,0.000000,0.000000,5703.160156,5712.036621,5691.456055,354.190857,361.408081,365.300537,-98.650787,49.986034,3509.819336,582.465210
04/11/2016 22:30:00.000,1754.618652,287.604492,0.000000,0.000000,5717.827148,5726.111816,5706.661133,353.137054,360.678925,364.002075,-98.664421,49.876034,3509.276855,579.363892
04/11/2016 23:00:00.000,1755.100220,287.966156,0.000000,0.000000,5730.985352,5739.041992,5719.169434,352.099457,359.779449,363.196838,-98.686043,49.988529,3508.985596,574.513611
04/11/2016 23:30:00.000,1755.434937,288.656799,0.000000,0.000000,5762.265137,5769.970215,5750.936523,350.307037,358.155334,361.064087,-98.746635,50.027634,3512.121094,561.353516
05/11/2016 00:00:00.000,1755.346802,287.752777,0.000000,0.000000,5790.383789,5797.822754,5778.755371,348.619019,356.678711,359.558197,-98.698196,50.037880,3511.954834,572.281250
