Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,LP-KV_A,LP-KV_B,LP-KV_C,I a,I b,I c,LP_PF,Freq,LP_MW,LP_MVAR
03/11/2016 00:30:00.000,1855.656128,0.000000,0.000000,199.256012,6072.695313,6074.728516,6047.922363,348.623322,355.117462,362.023499,99.444908,49.927250,3710.552490,-392.599731
03/11/2016 01:00:00.000,1856.740601,0.000000,0.000000,196.617310,6072.128906,6073.930664,6047.818359,348.136505,354.129578,361.215485,99.742325,50.009533,3713.437988,-267.095612
03/11/2016 01:30:00.000,1855.291626,0.000000,0.000000,141.059082,6072.733887,6074.389648,6048.141113,349.203827,355.674500,362.393890,99.423370,49.972954,3715.036133,-400.691650
03/11/2016 02:00:00.000,1855.192139,0.000000,0.000000,231.002487,6071.954590,6074.217773,6047.361816,350.237976,357.091217,363.565125,98.895653,50.050926,3707.475342,-555.605835
03/11/2016 02:30:00.000,1854.667358,0.000000,0.000000,278.902344,6071.469727,6073.687500,6046.772461,350.329254,357.271271,363.708832,98.818642,49.996517,3705.710938,-574.714172
03/11/2016 03:00:00.000,1853.919556,0.000000,0.000000,356.034180,6071.690430,6074.196289,6047.181641,355.471344,363.144165,368.686768,97.379646,50.045921,3706.525879,-865.625061
03/11/2016 03:30:00.000,1854.350464,0.000000,0.000000,425.287506,6071.757813,6074.647461,6047.437012,354.758148,362.472961,367.989777,97.452820,49.964947,3702.356689,-852.011108
03/11/2016 04:00:00.000,1854.248413,0.000000,0.000000,321.250916,6070.987305,6072.996582,6046.645996,349.372070,355.784027,362.453674,99.278801,50.056164,3709.814453,-447.974213
03/11/2016 04:30:00.000,1855.221924,0.052516,0.000000,131.285049,6071.583984,6073.092773,6046.680664,347.515900,352.742798,360.702454,99.999390,50.036568,3713.585938,-12.966474
03/11/2016 05:00:00.000,1856.743408,41.819389,0.000000,14.065333,6073.137695,6073.808105,6047.702637,349.577606,354.039764,362.776398,-99.610519,49.908577,3718.659912,329.167236
03/11/2016 05:30:00.000,1858.402710,318.377838,0.000000,0.000000,6072.508301,6072.456055,6046.597168,357.367615,360.260895,370.199646,-97.503830,49.949825,3712.606201,845.437988
03/11/2016 06:00:00.000,1857.865601,350.538025,0.000000,0.000000,6072.507813,6072.270020,6046.750977,349.954529,354.588867,363.126007,-99.543198,49.985344,3720.105713,356.800262
03/11/2016 06:30:00.000,1857.570435,94.180267,0.000000,11.314312,6072.743652,6073.862305,6047.519043,348.084656,353.699829,361.487823,99.997429,49.957489,3722.125244,-26.701868
03/11/2016 07:00:00.000,1857.669800,11.684604,0.000000,5.406092,6072.691406,6073.681641,6048.440918,347.468262,352.669861,360.230621,-99.994057,50.006927,3712.148926,40.477436
03/11/2016 07:30:00.000,1314.738525,75.716644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 08:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 08:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 09:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 09:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 10:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 10:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 11:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 11:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 12:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 12:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 13:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 13:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 14:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 14:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 15:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 15:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 16:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 16:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 17:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 17:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 18:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 18:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 19:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 19:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 20:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 20:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 21:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 21:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 22:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 22:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 23:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
03/11/2016 23:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
04/11/2016 00:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000, ,0.000000,0.000000
