Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,KV_R,KV_S,KV_T,I a,I b,I c,PF,Freq,MW,MVAR
23/09/2016 00:30,0,0,17.406813,12.4295,0.228366,0.226374,0.228846,45.100208,66.676804,61.807575,0.82379,49.967003,-0.032356,-0.022266
23/09/2016 01:00,0,0,11.975214,6.448786,0.229786,0.2277,0.230219,25.051241,52.254898,42.131378,0.872012,50.009796,-0.023469,-0.013174
23/09/2016 01:30,0,0,10.690334,6.647632,0.230182,0.228138,0.230615,25.074873,44.487373,42.22364,0.860268,49.992641,-0.021713,-0.012868
23/09/2016 02:00,0,0,12.98034,7.582612,0.230033,0.227969,0.230462,33.783733,53.202328,49.137379,0.841994,49.977543,-0.026029,-0.016678
23/09/2016 02:30,0,0,12.983242,8.358175,0.230297,0.228175,0.230739,32.087757,58.983925,49.068279,0.850445,50.068699,-0.027046,-0.01673
23/09/2016 03:00,0,0,11.944248,7.010399,0.229994,0.228018,0.23068,34.86652,45.729004,36.990337,0.866372,49.867264,-0.023016,-0.013267
23/09/2016 03:30,0,0,12.631247,7.951628,0.230294,0.228219,0.230876,25.137751,45.761395,42.221764,0.854552,49.951275,-0.021864,-0.013288
23/09/2016 04:00,0,0,11.702397,6.751136,0.230014,0.228067,0.230714,41.043201,51.731155,43.94838,0.852217,50.018158,-0.026416,-0.016217
23/09/2016 04:30,0,0,12.29444,8.196345,0.227102,0.225075,0.227649,30.581711,49.446918,47.977238,0.833823,49.902214,-0.023948,-0.015855
23/09/2016 05:00,0,0,11.296944,7.283331,0.226649,0.224853,0.227341,30.640961,38.964668,39.007973,0.869718,49.862305,-0.021167,-0.012012
23/09/2016 05:30,0,0,9.914123,6.024852,0.227414,0.225482,0.228131,24.556559,40.915634,38.639534,0.829925,49.943024,-0.019325,-0.01299
23/09/2016 06:00,0,0,9.852695,5.958381,0.228286,0.226376,0.229054,40.015854,46.672657,30.557808,0.890217,50.118935,-0.023436,-0.011993
