Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,KV_R,KV_S,KV_T,I a,I b,I c,PF,Freq,MW,MVAR
22/09/2016 00:30,0,0,8.204517,5.073152,0.22683,0.228893,0.227471,31.852413,23.155205,32.88504,0.854378,50.030334,-0.016578,-0.010083
22/09/2016 01:00,0,0,8.288847,5.29001,0.228633,0.230678,0.229301,33.104126,23.236561,33.123711,0.846918,49.892876,-0.016874,-0.010594
22/09/2016 01:30,0,0,8.332716,5.332186,0.229051,0.231016,0.229638,32.47118,23.210861,33.13068,0.849628,50.029987,-0.016828,-0.010446
22/09/2016 02:00,0,0,8.253266,5.303607,0.229132,0.231005,0.229619,31.844891,23.284634,33.142761,0.846215,50.004063,-0.016645,-0.010481
22/09/2016 02:30,0,0,8.2477,5.299668,0.229311,0.231208,0.229745,32.36771,23.22097,33.077991,0.846934,49.947369,-0.016755,-0.010519
22/09/2016 03:00,0,0,8.091694,5.269327,0.229557,0.231511,0.230173,32.177116,22.292381,25.380983,0.833505,50.004929,-0.014857,-0.009848
22/09/2016 03:30,0,0,7.273419,4.960564,0.229826,0.231681,0.230369,29.568645,22.220951,25.40472,0.825113,49.999493,-0.014211,-0.009731
22/09/2016 04:00,0,0,7.29051,4.910103,0.230184,0.23207,0.230761,30.045437,22.231989,25.434181,0.828164,50.0788,-0.01439,-0.009739
22/09/2016 04:30,0,0,7.338862,4.88533,0.229317,0.231212,0.229951,31.506014,22.125122,25.476269,0.833505,49.862072,-0.014698,-0.009743
22/09/2016 05:00,0,0,7.337785,4.945262,0.229177,0.231084,0.229849,31.506084,22.077982,25.424305,0.831796,50.019241,-0.014646,-0.009774
22/09/2016 05:30,0,0,7.32609,4.909532,0.227996,0.22988,0.228768,29.962399,22.034023,25.417204,0.830759,49.857986,-0.014246,-0.009546
22/09/2016 06:00,0,0,7.293207,4.751359,0.225855,0.22781,0.226754,31.220764,21.974674,25.3358,0.844905,49.925179,-0.014575,-0.009228
22/09/2016 06:30,0,0,6.891682,4.892773,0.225984,0.227924,0.226751,29.19277,19.681953,30.593952,0.806047,50.014374,-0.014156,-0.010394
22/09/2016 07:00,0,0,7.252725,5.316257,0.226747,0.228645,0.227416,28.995192,19.591366,30.445648,0.79509,50.034672,-0.013935,-0.010629
22/09/2016 07:30,0,0,7.444992,5.546438,0.227013,0.228776,0.227654,27.365734,25.230352,29.848656,0.802365,50.005627,-0.014765,-0.010983
22/09/2016 08:00,0,0,7.571807,5.564567,0.226314,0.228122,0.226819,28.469589,19.208485,29.799839,0.798676,49.895092,-0.013711,-0.010331
22/09/2016 08:30,0,0,7.08595,5.157929,0.225984,0.227753,0.226394,29.888195,19.40873,29.960377,0.809671,50.032738,-0.014198,-0.010292
22/09/2016 09:00,0,0,7.193148,5.253304,0.224744,0.226579,0.225251,29.796188,20.561607,29.750534,0.815183,50.035526,-0.014397,-0.010229
22/09/2016 09:30,0,0,7.336673,5.16735,0.224514,0.226332,0.224822,30.707798,20.990307,29.674749,0.828376,50.026138,-0.014849,-0.010041
22/09/2016 10:00,0,0,7.501995,5.234578,0.224101,0.225998,0.224499,29.006584,19.669172,29.653042,0.816618,50.192234,-0.014041,-0.009924
22/09/2016 10:30,0,0,7.100113,5.04922,0.224051,0.225866,0.22435,29.359299,19.825027,29.743624,0.811769,50.056007,-0.014066,-0.010119
22/09/2016 11:00,0,0,7.255468,5.12783,0.223896,0.225693,0.224173,30.297556,19.907009,29.91028,0.816814,49.96796,-0.014354,-0.010138
22/09/2016 11:30,0,0,7.162856,5.096879,0.223422,0.225223,0.2237,29.732418,19.854721,29.859201,0.819754,49.956551,-0.01425,-0.009956
22/09/2016 12:00,0,0,7.15077,5.013776,0.223341,0.225197,0.223679,29.82937,19.717144,29.670021,0.822652,50.017639,-0.014261,-0.009856
22/09/2016 12:30,0,0,7.190136,5.055726,0.223533,0.225454,0.223846,34.157814,23.336077,33.09111,0.804548,49.959747,-0.016056,-0.011852
22/09/2016 13:00,0,0,7.248181,5.192335,0.225074,0.227076,0.225434,31.768845,19.531029,29.81641,0.820416,49.977337,-0.014685,-0.010234
22/09/2016 13:30,0,0,7.339761,5.172735,0.225098,0.227069,0.225503,30.458401,19.667419,29.947277,0.819916,50.092419,-0.014482,-0.010112
22/09/2016 14:00,0,0,7.231361,5.10772,0.223463,0.225309,0.223803,28.606071,20.00882,29.937187,0.810329,49.973091,-0.013907,-0.010057
22/09/2016 14:30,0,0,7.093967,5.048399,0.222755,0.224601,0.223144,29.713747,19.629742,29.785072,0.81586,49.964268,-0.014083,-0.009981
22/09/2016 15:00,0,0,7.397466,5.163623,0.223313,0.22515,0.223656,31.809187,20.557251,30.433447,0.822886,50.060116,-0.01487,-0.010268
22/09/2016 15:30,0,0,7.382306,5.280626,0.223481,0.225485,0.223651,32.364578,19.866329,29.446373,0.815262,50.076477,-0.014606,-0.010375
22/09/2016 16:00,0,0,7.398654,5.270084,0.223666,0.225764,0.224031,32.65057,19.891508,29.685387,0.813605,49.987389,-0.014691,-0.010498
22/09/2016 16:30,0,0,7.439687,5.312963,0.223162,0.225235,0.223554,33.528347,19.772762,29.604576,0.814102,49.998268,-0.014788,-0.010549
22/09/2016 17:00,0,0,7.37305,5.378921,0.223852,0.2258,0.224255,31.923658,20.13509,30.482666,0.80692,50.032459,-0.014578,-0.010671
22/09/2016 17:30,0,0,7.818576,5.650445,0.224258,0.226112,0.224698,30.975058,26.588825,30.710249,0.81687,50.038414,-0.015874,-0.011209
22/09/2016 18:00,0,0,8.089186,5.542078,0.224218,0.226161,0.224806,31.099556,26.190851,30.042799,0.82008,50.002838,-0.015798,-0.011024
22/09/2016 18:30,0,0,8.284262,5.409762,0.221507,0.223557,0.222267,32.512367,28.786917,32.247887,0.868475,50.084808,-0.017666,-0.010084
22/09/2016 19:00,0,0,8.853437,4.993022,0.221282,0.223399,0.22214,31.504322,29.332315,32.354195,0.872851,50.137833,-0.01766,-0.009873
22/09/2016 19:30,0,0,9.120003,4.966084,0.22131,0.223425,0.222141,37.078144,38.00576,38.471542,0.876796,50.086285,-0.021776,-0.011942
22/09/2016 20:00,0,0,8.721923,4.792208,0.221215,0.223304,0.222189,31.202288,29.342941,27.006502,0.870103,49.971588,-0.016468,-0.009328
22/09/2016 20:30,0,0,8.3062,4.715568,0.221445,0.223399,0.222434,31.137642,29.439198,27.002737,0.870635,50.010136,-0.016497,-0.009321
22/09/2016 21:00,0,0,8.41734,4.782255,0.222014,0.224032,0.223007,32.184776,29.327766,26.996952,0.869216,50.017132,-0.016699,-0.009499
22/09/2016 21:30,0,0,8.378456,4.839314,0.223023,0.225045,0.223977,30.987206,29.326397,27.112017,0.865104,49.983242,-0.016473,-0.009551
22/09/2016 22:00,0,0,8.333472,4.771837,0.22411,0.22627,0.225008,31.870329,22.84691,27.165224,0.863411,50.038754,-0.015398,-0.008997
22/09/2016 22:30,0,0,7.68695,4.5657,0.225089,0.227234,0.225935,31.610586,22.788725,26.971268,0.856997,49.962463,-0.01525,-0.00917
22/09/2016 23:00,0,0,7.76315,4.760292,0.226272,0.228352,0.227009,31.891386,22.903252,27.031242,0.849553,49.910835,-0.015278,-0.009486
22/09/2016 23:30,0,0,7.714502,4.808484,0.227184,0.229082,0.227747,31.869789,22.747635,27.066786,0.850961,49.961399,-0.015329,-0.009462
23/09/2016 00:00,0,0,7.71037,4.751597,0.228025,0.229825,0.228444,31.594765,22.406675,26.83547,0.85122,50.032677,-0.015248,-0.009401
23/09/2016 00:30,0,0,7.637683,4.775161,0.228219,0.23001,0.228674,31.992941,22.287109,26.908991,0.845234,49.815521,-0.01522,-0.009623
23/09/2016 01:00,0,0,7.693431,4.902427,0.229101,0.230988,0.229705,32.216202,22.33115,27.053137,0.845898,50.042263,-0.015376,-0.009695
