Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,KV_R,KV_S,KV_T,I a,I b,I c,PF,Freq,MW,MVAR
22/09/2016 00:30,4137.107422,260.699554,0,0, , , ,647.271851,676.053162,679.16217,0.998004,50.04171,6.966061,0.440772
22/09/2016 01:00,2823.409424,143.465469,0,0, , , ,648.127319,676.640869,678.762817,0.998902,49.91486,6.962963,0.326613
22/09/2016 01:30,4138.086426,229.350296,0,0, , , ,647.237549,675.381226,676.833679,0.999027,50.003014,6.958783,0.307248
22/09/2016 02:00,2822.766113,139.05423,0,0, , , ,648.462158,676.602417,678.072144,0.998416,49.965675,6.965137,0.392455
22/09/2016 02:30,4133.989746,180.757278,0,0, , , ,646.1073,674.74176,675.744202,0.999065,50.114159,6.959802,0.301102
22/09/2016 03:00,2820.978516,114.476418,0,0, , , ,643.969666,672.259705,673.410156,0.998654,50.187862,6.950867,0.361024
22/09/2016 03:30,4138.794434,306.106934,0,0, , , ,647.561035,674.218994,677.497009,0.994531,50.18335,6.950111,0.729847
22/09/2016 04:00,2825.446533,312.532471,0,0, , , ,648.685791,674.932373,678.885437,0.994137,50.051945,6.957032,0.756688
22/09/2016 04:30,4137.976074,530.939209,0,0, , , ,655.384399,679.762207,686.864197,0.985904,49.916088,6.954831,1.180274
22/09/2016 05:00,2825.339844,521.454041,0,0, , , ,657.502075,684.801819,689.51709,0.998353,49.981846,6.971331,0.400579
22/09/2016 05:30,4139.085449,469.299805,0,0, , , ,668.202698,695.559692,701.920349,0.995761,49.799427,6.964401,0.643318
22/09/2016 06:00,2818.394287,164.801285,0,0, , , ,659.975708,688.987427,692.787476,0.999079,50.044422,6.966778,0.299141
22/09/2016 06:30,4139.371582,204.382828,0,0, , , ,657.558167,685.787292,690.073364,0.99769,50.00668,6.967197,0.474422
22/09/2016 07:00,2824.564697,189.156799,0,0, , , ,658.188721,686.492981,690.30603,0.997955,50.00169,6.973603,0.446629
22/09/2016 07:30,4139.495117,445.010925,0,0, , , ,669.311829,694.963257,699.617859,0.985217,50.012047,6.959638,1.210164
22/09/2016 08:00,2824.769287,138.764496,0,0, , , ,661.412598,690.670837,690.577881,0.998387,49.956989,6.968388,0.396269
22/09/2016 08:30,4141.151367,287.962219,0,0, , , ,665.399292,695.158752,696.639893,0.996152,49.931484,6.970339,0.613232
22/09/2016 09:00,2820.985352,268.467499,0,0, , , ,666.234863,696.142517,697.971558,0.994802,50.08456,6.968254,0.713241
22/09/2016 09:30,4139.155273,463.851807,0,0, , , ,667.723267,696.899231,699.493408,0.992508,50.047298,6.962161,0.857039
22/09/2016 10:00,2826.486572,332.011047,0,0, , , ,667.121765,697.775757,697.161072,0.998496,49.951111,6.95788,0.382091
22/09/2016 10:30,4142.178223,260.613983,0,0, , , ,670.596252,700.651794,701.03064,0.996145,49.920223,6.968409,0.613635
22/09/2016 11:00,2823.225342,248.090286,0,0, , , ,671.117371,701.583435,701.909668,0.995724,49.974285,6.971986,0.646786
22/09/2016 11:30,4137.418457,341.403015,0,0, , , ,668.861206,699.650513,700.173035,0.996925,50.089611,6.963069,0.547312
22/09/2016 12:00,2827.192139,195.76152,0,0, , , ,664.174805,695.809998,695.233215,0.998799,50.008114,6.958117,0.341292
22/09/2016 12:30,3481.41626,169.154129,0,0, , , ,659.660889,691.791138,692.596375,0.998772,49.962975,6.960101,0.345206
22/09/2016 13:00,3478.933838,254.297333,0,0, , , ,664.216187,694.206604,697.384949,0.994088,50.02882,6.954943,0.759643
22/09/2016 13:30,3484.352783,588.576172,0,0, , , ,672.602112,703.266541,703.767578,0.998182,49.967606,6.965813,0.420664
22/09/2016 14:00,3483.757324,220.061737,0,0, , , ,673.114685,704.697632,704.282288,0.998494,50.001755,6.977268,0.383371
22/09/2016 15:00,6964.255371,362.192841,0,0, , , ,669.209595,701.107361,700.278442,0.999104,50.032101,6.965532,0.29514
22/09/2016 16:00,6972.336426,336.335785,0,0, , , ,670.766235,701.849243,702.175476,0.999071,49.998135,6.979901,0.30107
22/09/2016 16:30,4148.385742,182.245941,0,0, , , ,666.694397,698.690613,699.765991,0.999156,49.967808,6.977797,0.28694
22/09/2016 17:00,2819.305176,164.092682,0,0, , , ,662.788757,694.345093,698.132019,0.99798,50.024773,6.9483,0.442343
22/09/2016 17:30,4135.232422,339.462372,0,0, , , ,664.563782,698.295288,702.427246,0.998915,50.080853,6.935975,0.323417
22/09/2016 18:00,2817.459961,334.654358,0,0, , , ,678.315674,707.828491,719.394104,0.98848,50.091007,6.969221,1.067092
22/09/2016 18:30,4139.226563,346.704712,0,0, , , ,671.268188,704.237915,711.319702,0.99874,50.07568,6.962679,0.349788
22/09/2016 19:00,2816.731689,147.361877,0,0, , , ,669.800842,704.212708,711.528015,0.997898,49.993427,6.956254,0.451773
22/09/2016 19:30,4140.043945,279.60907,0,0, , , ,673.227722,706.534241,712.520447,0.99641,49.982754,6.964413,0.591701
22/09/2016 20:00,2819.69751,154.644852,0,0, , , ,670.909912,704.500854,708.512085,0.998944,49.959492,6.962026,0.320145
22/09/2016 20:30,4137.140625,244.101273,0,0, , , ,666.102539,698.348511,702.225098,0.998581,49.935577,6.954544,0.370936
22/09/2016 21:00,2818.547607,127.47332,0,0, , , ,665.043823,697.707947,700.786499,0.999033,49.950417,6.967736,0.306642
22/09/2016 21:30,4135.891602,217.129227,0,0, , , ,659.006897,691.037292,693.767029,0.999109,50.035336,6.955135,0.293734
22/09/2016 22:00,2816.498779,122.338654,0,0, , , ,652.957642,683.863281,686.373657,0.999289,50.084488,6.944057,0.26196
22/09/2016 22:30,4138.66748,215.086517,0,0, , , ,655.684814,683.503357,686.581177,0.998113,49.915794,6.953784,0.427777
22/09/2016 23:00,2816.352783,121.640015,0,0, , , ,651.575073,679.127686,680.178223,0.999229,50.085613,6.952474,0.27322
22/09/2016 23:30,4137.014648,402.884979,0,0, , , ,658.295776,683.623352,685.391235,0.992044,49.911369,6.961873,0.883444
23/09/2016 00:00,2824.117676,264.741791,0,0, , , ,650.907593,678.575867,678.298401,0.998506,49.901512,6.95461,0.380534
23/09/2016 00:30,4130.158203,166.735107,0,0, , , ,647.270996,675.401184,674.488953,0.999185,50.04541,6.960529,0.281227
