Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,LP-KV_A,LP-KV_B,LP-KV_C,I a,I b,I c,LP_PF,Freq,LP_MW,LP_MVAR
04/11/2016 00:30,2034.194824,96.468498,0,0,5835.743652,5837.873047,5818.350586,399.285858,401.988434,408.437622,-99.90036,49.968807,4067.584473,181.718765
04/11/2016 01:00,2033.924561,104.466194,0,0,5822.213379,5824.282227,5804.724121,399.848907,402.436279,408.982239,-99.873116,49.981819,4062.23584,204.833969
04/11/2016 01:30,2034.555542,102.070831,0,0,5824.302734,5826.291504,5806.547363,400.331818,403.119354,409.75177,-99.892815,49.907715,4070.885498,188.636826
04/11/2016 02:00,2034.328247,119.624603,0,0,5849.351563,5851.421875,5831.693848,399.754822,402.204956,409.035919,-99.802635,50.03775,4077.139404,256.534515
04/11/2016 02:30,2033.09729,115.358231,0,0,5870.908203,5873.558594,5853.20166,398.139709,400.673798,407.578094,-99.847954,50.064213,4078.635986,225.171753
04/11/2016 03:00,2033.914429,108.296951,0,0,5876.834961,5879.392578,5858.873047,396.766602,399.385895,406.271667,-99.873756,50.044804,4070.375488,204.725067
04/11/2016 03:30,2033.380981,101.557243,0,0,5866.856445,5868.77002,5848.875488,395.866394,398.428864,405.247864,-99.873581,49.878464,4053.54126,204.020355
04/11/2016 04:00,2033.810669,104.016136,0,0,5855.575684,5857.427734,5837.48584,397.614532,400.358398,407.105591,-99.852264,49.931858,4063.535645,221.128845
04/11/2016 04:30,2033.759766,119.384224,0,0,5829.390625,5830.09375,5811.564941,400.095032,402.951294,409.17746,-99.808723,49.887756,4067.403564,251.93396
04/11/2016 05:00,2033.770142,146.526733,0,0,5785.970703,5786.451172,5767.64502,403.030457,405.974426,412.384552,-99.686852,49.926151,4062.454102,322.25473
04/11/2016 05:30,2033.79187,177.505295,0,0,5759.351074,5759.15625,5740.993652,406.153534,409.176727,415.325989,-99.59343,50.042225,4070.451416,368.172729
04/11/2016 06:00,2033.119873,190.385666,0,0,5772.478516,5772.873535,5754.367676,403.848511,406.662567,412.938995,-99.560722,50.11018,4054.780518,381.316284
04/11/2016 06:30,2032.466919,176.288757,0,0,5793.614746,5794.046387,5775.540039,403.990356,407.078461,413.239319,-99.684235,50.071434,4077.640381,324.815674
04/11/2016 07:00,2033.710449,143.777054,0,0,5811.780762,5812.522949,5794.935547,401.945129,404.757263,410.663361,-99.740753,49.905659,4070.028564,293.640991
04/11/2016 07:30,2033.565186,142.142593,0,0,5817.555664,5817.862793,5802.594727,400.953735,403.577728,408.702454,-99.723267,49.963093,4059.91333,302.665192
04/11/2016 08:00,2033.425781,160.139084,0,0,5800.722656,5801.027832,5786.34375,402.540863,404.816925,409.883331,-99.713043,50.059986,4061.204834,308.329163
04/11/2016 08:30,2033.365112,168.542664,0,0,5764.779785,5763.305176,5749.086914,406.538208,409.595428,414.209442,-99.620842,49.983315,4074.918945,355.861847
04/11/2016 09:00,2032.114868,192.876785,0,0,5764.827148,5764.22998,5749.250488,405.64389,408.478668,413.48468,-99.548561,50.019295,4063.22583,387.399811
04/11/2016 09:30,2032.231323,191.381348,0,0,5758.269531,5757.649414,5743.047852,406.636047,409.323395,414.117126,-99.521919,50.053246,4065.79541,398.999359
04/11/2016 10:00,2032.928345,199.589569,0,0,5743.289063,5742.604004,5727.998047,407.241333,409.985535,414.772797,-99.519363,49.981018,4061.466064,399.648254
04/11/2016 10:30,2032.419067,208.225235,0,0,5734.84082,5734.35498,5720.20166,408.291962,410.721954,415.572235,-99.422661,50.012604,4060.165039,438.187256
04/11/2016 11:00,2034.220947,211.588913,0,0,5741.962402,5741.712402,5727.010742,406.949371,409.655396,414.498962,-99.515251,50.021912,4057.545898,400.976746
04/11/2016 11:30,2031.934937,217.580917,0,0,5764.497559,5765.066406,5747.299316,405.415405,408.19632,414.158539,-99.592552,50.090775,4065.237061,368.100281
04/11/2016 12:00,2031.400879,254.984833,0,0,5679.208496,5683.720703,5663.557617,413.141846,414.019928,421.658112,-99.266693,50.022232,4061.668701,494.606781
04/11/2016 12:30,2031.716064,254.963608,0,0,5677.34668,5681.047363,5661.512695,413.731964,414.866821,422.086609,-99.238197,49.966759,4064.960205,504.643036
04/11/2016 13:00,2030.736206,276.84024,0,0,5606.618164,5609.512695,5591.212402,421.175201,422.25647,429.137634,-98.919022,50.123409,4071.349121,603.539612
04/11/2016 13:30,2031.400757,283.113281,0,0,5602.658203,5605.041016,5588.263184,420.258972,421.456848,427.693298,-99.033829,49.965794,4063.237061,568.957642
04/11/2016 14:00,2030.890015,278.212433,0,0,5619.044922,5621.742188,5604.229492,418.786987,420.012085,426.510315,-99.152786,50.014893,4066.810303,532.768616
04/11/2016 14:30,2030.187988,275.597076,0,0,5631.182617,5633.19873,5616.572266,418.507599,419.924377,425.932159,-99.135399,49.996559,4071.77124,538.934387
