Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,KV_R,KV_S,KV_T,I a,I b,I c,PF,Freq,MW,MVAR
02/11/2016 00:30:00.000,0.000000,0.000000,0.000000,0.000000,0.219810,0.217358,0.219927,0.000000,0.020620,0.020546,-1.000000,50.077873,0.000000,0.000000
02/11/2016 01:00:00.000,0.000000,0.000000,0.000000,0.000000,0.219765,0.217331,0.219915,0.000000,0.021155,0.000000,-1.000000,49.980862,0.000000,0.000000
02/11/2016 01:30:00.000,0.000000,0.000000,0.000000,0.000000,0.218823,0.216343,0.218989,0.000000,0.000000,0.000000,-1.000000,50.007816,0.000000,0.000000
02/11/2016 02:00:00.000,0.000000,0.000000,0.000000,0.000000,0.219896,0.217502,0.220093,0.000000,0.000000,0.000000,-1.000000,50.090576,0.000000,0.000000
02/11/2016 02:30:00.000,0.000000,0.000000,0.000000,0.000000,0.219384,0.217051,0.219666,0.000000,0.000000,0.000000,-1.000000,49.998695,0.000000,0.000000
02/11/2016 03:00:00.000,0.000000,0.000000,0.000000,0.000000,0.218854,0.216453,0.219057,0.000000,0.000000,0.020163,-1.000000,49.960575,0.000000,0.000000
02/11/2016 03:30:00.000,0.000000,0.000000,0.000000,0.000000,0.218899,0.216477,0.219086,0.000000,0.000000,0.020205,-1.000000,50.016888,0.000000,0.000000
02/11/2016 04:00:00.000,0.000000,0.000000,0.000000,0.000000,0.219660,0.217207,0.219832,0.000000,0.020459,0.021612,-1.000000,50.039795,0.000000,0.000000
02/11/2016 04:30:00.000,0.000000,0.000000,0.000000,0.000000,0.219398,0.216963,0.219639,0.000000,0.021137,0.021929,-1.000000,50.016243,0.000000,0.000000
02/11/2016 05:00:00.000,0.000000,0.000000,0.000000,0.000000,0.217968,0.215692,0.218624,0.000000,0.000000,0.020406,-1.000000,49.996822,0.000000,0.000000
02/11/2016 05:30:00.000,0.000000,0.000000,0.000000,0.000000,0.217950,0.216080,0.218757,0.000000,0.020827,0.021067,-1.000000,49.997379,0.000000,0.000000
02/11/2016 06:00:00.000,0.000000,0.000000,0.000000,0.000000,0.216294,0.214294,0.217199,0.000000,0.020025,0.020222,-1.000000,49.984890,0.000000,0.000000
02/11/2016 06:30:00.000,0.000000,0.000000,0.000000,0.000000,0.215472,0.213402,0.216578,0.000000,0.000000,0.000000,-1.000000,50.121834,0.000000,0.000000
02/11/2016 07:00:00.000,0.000000,0.000000,0.000000,0.000000,0.215860,0.213887,0.217042,0.000000,0.000000,0.000000,-1.000000,50.093571,0.000000,0.000000
02/11/2016 07:30:00.000,0.000000,0.000000,0.000000,0.000000,0.216593,0.214900,0.217486,0.000000,0.000000,0.000000,-1.000000,49.927101,0.000000,0.000000
02/11/2016 08:00:00.000,0.000000,0.000000,0.000000,0.000000,0.215740,0.214202,0.216641,0.000000,0.000000,0.000000,-1.000000,50.151855,0.000000,0.000000
02/11/2016 08:30:00.000,0.000000,0.000000,0.000000,0.000000,0.216894,0.215475,0.217785,0.000000,0.020603,0.000000,-1.000000,49.983955,0.000000,0.000000
02/11/2016 09:00:00.000,0.000000,0.000000,0.000000,0.000000,0.213785,0.212056,0.214501,0.000000,0.000000,0.000000,-1.000000,49.990826,0.000000,0.000000
02/11/2016 09:30:00.000,0.000000,0.000000,0.000000,0.000000,0.207942,0.205948,0.208090,0.000000,0.000000,0.000000,-1.000000,49.989880,0.000000,0.000000
02/11/2016 10:00:00.000,0.000000,0.000000,0.000000,0.000000,0.207324,0.205187,0.207473,0.000000,0.000000,0.000000,-1.000000,50.144508,0.000000,0.000000
02/11/2016 10:30:00.000,0.000000,0.000000,0.000000,0.000000,0.206348,0.204367,0.206524,0.000000,0.000000,0.000000,-1.000000,50.033360,0.000000,0.000000
02/11/2016 11:00:00.000,0.000000,0.000000,0.000000,0.000000,0.205850,0.203960,0.205956,0.000000,0.000000,0.000000,-1.000000,50.081722,0.000000,0.000000
02/11/2016 11:30:00.000,0.000000,0.000000,0.000000,0.000000,0.206139,0.204473,0.206305,0.000000,0.000000,0.000000,-1.000000,50.036377,0.000000,0.000000
02/11/2016 12:00:00.000,0.000000,0.000000,0.000000,0.000000,0.209052,0.207312,0.209139,0.000000,0.000000,0.000000,-1.000000,50.246048,0.000000,0.000000
