Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,KV_R,KV_S,KV_T,I a,I b,I c,PF,Freq,MW,MVAR
02/11/2016 00:30:00.000,2568.256348,598.633484,0.000000,0.000000,6.403843,6.356547,6.393715,472.174683,489.281219,471.639008,0.974843,50.031872,5.147412,1.176922
02/11/2016 01:00:00.000,2571.571533,587.366516,0.000000,0.000000,6.405392,6.358989,6.396492,470.976959,487.661224,469.962219,0.976185,50.084900,5.140118,1.142294
02/11/2016 01:30:00.000,2571.404053,561.602905,0.000000,0.000000,6.405349,6.359513,6.396500,472.929810,489.455688,471.839752,0.976808,50.007072,5.163785,1.131914
02/11/2016 02:00:00.000,2574.160645,555.040039,0.000000,0.000000,6.408717,6.363262,6.400566,469.047974,485.262238,467.593384,0.978491,50.092857,5.131174,1.081782
02/11/2016 02:30:00.000,2571.133545,568.666748,0.000000,0.000000,6.399633,6.356794,6.393605,473.019257,488.584412,471.314423,0.973940,49.988518,5.140862,1.197182
02/11/2016 03:00:00.000,2570.970215,588.160889,0.000000,0.000000,6.406095,6.361474,6.398494,472.739075,488.787567,471.182007,0.977518,49.962040,5.163222,1.113719
02/11/2016 03:30:00.000,2578.739502,571.661621,0.000000,0.000000,6.403698,6.360245,6.398052,472.204529,487.852844,470.127930,0.976128,49.949223,5.145699,1.144952
02/11/2016 04:00:00.000,2579.745361,592.450439,0.000000,0.000000,6.397269,6.350854,6.389551,474.928101,491.802368,473.855316,0.971439,50.030846,5.151742,1.258406
02/11/2016 04:30:00.000,2581.438232,705.491699,0.000000,0.000000,6.381014,6.333800,6.376122,481.792114,499.246490,480.564636,0.959500,50.079319,5.150030,1.512041
02/11/2016 05:00:00.000,2585.187012,817.224182,0.000000,0.000000,6.364518,6.319346,6.362778,493.433044,510.624115,491.967194,0.946429,49.994354,5.187553,1.769946
02/11/2016 05:30:00.000,2590.761230,963.792236,0.000000,0.000000,6.348532,6.305841,6.348584,501.893799,518.673950,500.660858,0.931576,49.968193,5.180632,2.021734
02/11/2016 06:00:00.000,2595.283691,958.103638,0.000000,0.000000,6.313912,6.273182,6.314564,491.441498,506.285858,488.360657,0.961474,50.017994,5.195776,1.485522
02/11/2016 06:30:00.000,2600.823730,728.360962,0.000000,0.000000,6.322081,6.284204,6.320006,489.727783,503.639832,487.468475,0.966767,50.021976,5.212966,1.378564
02/11/2016 07:00:00.000,2601.000732,695.677979,0.000000,0.000000,6.322077,6.284869,6.318698,486.957489,500.727783,485.246521,0.966350,50.040211,5.182725,1.379573
02/11/2016 07:30:00.000,2600.741699,637.651123,0.000000,0.000000,6.327366,6.290117,6.322647,486.511383,500.273804,484.998474,0.970423,49.956429,5.204495,1.294711
02/11/2016 08:00:00.000,2599.616699,677.720398,0.000000,0.000000,6.320401,6.286132,6.318542,488.803528,501.550537,486.672882,0.966694,50.158764,5.198899,1.376426
02/11/2016 08:30:00.000,2600.232178,691.622070,0.000000,0.000000,6.326904,6.290072,6.323606,486.863220,500.411133,484.862030,0.970268,50.023232,5.205058,1.298408
02/11/2016 09:00:00.000,2596.237305,692.483704,0.000000,0.000000,6.165261,6.122844,6.148175,369.701721,385.446442,374.747437,0.926359,49.959908,3.711708,1.509116
02/11/2016 09:30:00.000,24.538723,17.724730,0.000000,0.007782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000, ,0.000000,0.000000
02/11/2016 10:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000, ,0.000000,0.000000
02/11/2016 10:30:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000, ,0.000000,0.000000
02/11/2016 11:00:00.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000, ,0.000000,0.000000
